ENSG00000105327,R-HSA-109606,Homo sapiens,Intrinsic Pathway for Apoptosis
ENSG00000105398,R-HSA-1989781,Homo sapiens,PPARA activates gene expression
ENSG00000105398,R-HSA-535734,Homo sapiens,Fatty acid  triacylglycerol  and ketone body metabolism
ENSG00000105398,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000105398,R-HSA-400206,Homo sapiens,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
ENSG00000105398,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000105516,R-HSA-1368108,Homo sapiens,BMAL1:CLOCK NPAS2 activates circadian gene expression
ENSG00000105516,R-HSA-400253,Homo sapiens,Circadian Clock
ENSG00000105723,R-HSA-381070,Homo sapiens,IRE1alpha activates chaperones
ENSG00000105723,R-HSA-392499,Homo sapiens,Metabolism of proteins
ENSG00000105723,R-HSA-381038,Homo sapiens,XBP1(S) activates chaperone genes
ENSG00000105723,R-HSA-381119,Homo sapiens,Unfolded Protein Response (UPR)
ENSG00000105835,R-HSA-1368108,Homo sapiens,BMAL1:CLOCK NPAS2 activates circadian gene expression
ENSG00000105835,R-HSA-400253,Homo sapiens,Circadian Clock
ENSG00000105991,R-HSA-5617472,Homo sapiens,Activation of anterior HOX genes in hindbrain development during early embryogenesis
ENSG00000105991,R-HSA-1266738,Homo sapiens,Developmental Biology
ENSG00000105991,R-HSA-5619507,Homo sapiens,Activation of HOX genes during differentiation
ENSG00000105993,R-HSA-3371511,Homo sapiens,HSF1 activation
ENSG00000105993,R-HSA-3371571,Homo sapiens,HSF1-dependent transactivation
ENSG00000105993,R-HSA-2262752,Homo sapiens,Cellular responses to stress
ENSG00000105993,R-HSA-3371568,Homo sapiens,Attenuation phase
ENSG00000105993,R-HSA-3371556,Homo sapiens,Cellular response to heat stress
ENSG00000105993,R-HSA-3371453,Homo sapiens,Regulation of HSF1-mediated heat shock response
ENSG00000105996,R-HSA-5617472,Homo sapiens,Activation of anterior HOX genes in hindbrain development during early embryogenesis
ENSG00000105996,R-HSA-1266738,Homo sapiens,Developmental Biology
ENSG00000105996,R-HSA-5619507,Homo sapiens,Activation of HOX genes during differentiation
ENSG00000105997,R-HSA-5617472,Homo sapiens,Activation of anterior HOX genes in hindbrain development during early embryogenesis
ENSG00000105997,R-HSA-1266738,Homo sapiens,Developmental Biology
ENSG00000105997,R-HSA-5619507,Homo sapiens,Activation of HOX genes during differentiation
ENSG00000106028,R-HSA-1852241,Homo sapiens,Organelle biogenesis and maintenance
ENSG00000106028,R-HSA-2151201,Homo sapiens,Transcriptional activation of mitochondrial biogenesis
ENSG00000106028,R-HSA-1592230,Homo sapiens,Mitochondrial biogenesis
ENSG00000106080,R-HSA-381070,Homo sapiens,IRE1alpha activates chaperones
ENSG00000106080,R-HSA-392499,Homo sapiens,Metabolism of proteins
ENSG00000106080,R-HSA-381038,Homo sapiens,XBP1(S) activates chaperone genes
ENSG00000106080,R-HSA-381119,Homo sapiens,Unfolded Protein Response (UPR)
ENSG00000106211,R-HSA-3371511,Homo sapiens,HSF1 activation
ENSG00000106211,R-HSA-3371571,Homo sapiens,HSF1-dependent transactivation
ENSG00000106211,R-HSA-2262752,Homo sapiens,Cellular responses to stress
ENSG00000106211,R-HSA-3371568,Homo sapiens,Attenuation phase
ENSG00000106211,R-HSA-3371556,Homo sapiens,Cellular response to heat stress
ENSG00000106211,R-HSA-3371453,Homo sapiens,Regulation of HSF1-mediated heat shock response
ENSG00000106366,R-HSA-1368108,Homo sapiens,BMAL1:CLOCK NPAS2 activates circadian gene expression
ENSG00000106366,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000106366,R-HSA-170834,Homo sapiens,Signaling by TGF-beta Receptor Complex
ENSG00000106366,R-HSA-162582,Homo sapiens,Signal Transduction
ENSG00000106366,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000106366,R-HSA-400253,Homo sapiens,Circadian Clock
ENSG00000106366,R-HSA-2173796,Homo sapiens,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription
ENSG00000106366,R-HSA-2173793,Homo sapiens,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
ENSG00000106459,R-HSA-1852241,Homo sapiens,Organelle biogenesis and maintenance
ENSG00000106459,R-HSA-2151201,Homo sapiens,Transcriptional activation of mitochondrial biogenesis
ENSG00000106459,R-HSA-1592230,Homo sapiens,Mitochondrial biogenesis
ENSG00000106462,R-HSA-2262752,Homo sapiens,Cellular responses to stress
ENSG00000106462,R-HSA-2559580,Homo sapiens,Oxidative Stress Induced Senescence
ENSG00000106462,R-HSA-2559583,Homo sapiens,Cellular Senescence
ENSG00000107018,R-HSA-3371511,Homo sapiens,HSF1 activation
ENSG00000107018,R-HSA-3371571,Homo sapiens,HSF1-dependent transactivation
ENSG00000107018,R-HSA-2262752,Homo sapiens,Cellular responses to stress
ENSG00000107018,R-HSA-3371568,Homo sapiens,Attenuation phase
ENSG00000107018,R-HSA-3371556,Homo sapiens,Cellular response to heat stress
ENSG00000107018,R-HSA-3371453,Homo sapiens,Regulation of HSF1-mediated heat shock response
ENSG00000107159,R-HSA-2262749,Homo sapiens,Cellular response to hypoxia
ENSG00000107159,R-HSA-2262752,Homo sapiens,Cellular responses to stress
ENSG00000107159,R-HSA-1234174,Homo sapiens,Regulation of Hypoxia-inducible Factor (HIF) by oxygen
ENSG00000107159,R-HSA-1234158,Homo sapiens,Regulation of gene expression by Hypoxia-inducible Factor
ENSG00000107815,R-HSA-1852241,Homo sapiens,Organelle biogenesis and maintenance
ENSG00000107815,R-HSA-2151201,Homo sapiens,Transcriptional activation of mitochondrial biogenesis
ENSG00000107815,R-HSA-1592230,Homo sapiens,Mitochondrial biogenesis
ENSG00000107984,R-HSA-452723,Homo sapiens,Transcriptional regulation of pluripotent stem cells
ENSG00000107984,R-HSA-1266738,Homo sapiens,Developmental Biology
ENSG00000107984,R-HSA-2892245,Homo sapiens,POU5F1 (OCT4)  SOX2  NANOG repress genes related to differentiation
ENSG00000108064,R-HSA-1852241,Homo sapiens,Organelle biogenesis and maintenance
ENSG00000108064,R-HSA-2151201,Homo sapiens,Transcriptional activation of mitochondrial biogenesis
ENSG00000108064,R-HSA-1592230,Homo sapiens,Mitochondrial biogenesis
ENSG00000108433,R-HSA-381070,Homo sapiens,IRE1alpha activates chaperones
ENSG00000108433,R-HSA-392499,Homo sapiens,Metabolism of proteins
ENSG00000108433,R-HSA-381038,Homo sapiens,XBP1(S) activates chaperone genes
ENSG00000108433,R-HSA-381119,Homo sapiens,Unfolded Protein Response (UPR)
ENSG00000108691,R-HSA-392499,Homo sapiens,Metabolism of proteins
ENSG00000108691,R-HSA-380994,Homo sapiens,ATF4 activates genes
ENSG00000108691,R-HSA-381042,Homo sapiens,PERK regulates gene expression
ENSG00000108691,R-HSA-381119,Homo sapiens,Unfolded Protein Response (UPR)
ENSG00000109189,R-HSA-1852241,Homo sapiens,Organelle biogenesis and maintenance
ENSG00000109189,R-HSA-2151201,Homo sapiens,Transcriptional activation of mitochondrial biogenesis
ENSG00000109189,R-HSA-400253,Homo sapiens,Circadian Clock
ENSG00000109189,R-HSA-1368071,Homo sapiens,NR1D1 (REV-ERBA) represses gene expression
ENSG00000109189,R-HSA-1592230,Homo sapiens,Mitochondrial biogenesis
ENSG00000109501,R-HSA-381070,Homo sapiens,IRE1alpha activates chaperones
ENSG00000109501,R-HSA-392499,Homo sapiens,Metabolism of proteins
ENSG00000109501,R-HSA-381038,Homo sapiens,XBP1(S) activates chaperone genes
ENSG00000109501,R-HSA-381119,Homo sapiens,Unfolded Protein Response (UPR)
ENSG00000109929,R-HSA-1655829,Homo sapiens,Regulation of cholesterol biosynthesis by SREBP (SREBF)
ENSG00000109929,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000109929,R-HSA-2426168,Homo sapiens,Activation of gene expression by SREBF (SREBP)
ENSG00000109929,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000110090,R-HSA-1989781,Homo sapiens,PPARA activates gene expression
ENSG00000110090,R-HSA-535734,Homo sapiens,Fatty acid  triacylglycerol  and ketone body metabolism
ENSG00000110090,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000110090,R-HSA-1368082,Homo sapiens,RORA activates gene expression
ENSG00000110090,R-HSA-400206,Homo sapiens,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
ENSG00000110090,R-HSA-400253,Homo sapiens,Circadian Clock
ENSG00000110090,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000110243,R-HSA-1989781,Homo sapiens,PPARA activates gene expression
ENSG00000110243,R-HSA-535734,Homo sapiens,Fatty acid  triacylglycerol  and ketone body metabolism
ENSG00000110243,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000110243,R-HSA-400206,Homo sapiens,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
ENSG00000110243,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000110921,R-HSA-1655829,Homo sapiens,Regulation of cholesterol biosynthesis by SREBP (SREBF)
ENSG00000110921,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000110921,R-HSA-2426168,Homo sapiens,Activation of gene expression by SREBF (SREBP)
ENSG00000110921,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000110955,R-HSA-1852241,Homo sapiens,Organelle biogenesis and maintenance
ENSG00000110955,R-HSA-2151201,Homo sapiens,Transcriptional activation of mitochondrial biogenesis
ENSG00000110955,R-HSA-1592230,Homo sapiens,Mitochondrial biogenesis
ENSG00000111087,R-HSA-5610787,Homo sapiens,Hedgehog 'off' state
ENSG00000111087,R-HSA-5632684,Homo sapiens,Hedgehog 'on' state
ENSG00000111087,R-HSA-162582,Homo sapiens,Signal Transduction
ENSG00000111087,R-HSA-5358351,Homo sapiens,Signaling by Hedgehog
ENSG00000111087,R-HSA-5635851,Homo sapiens,GLI proteins bind promoters of Hh responsive genes to promote transcription
ENSG00000111704,R-HSA-452723,Homo sapiens,Transcriptional regulation of pluripotent stem cells
ENSG00000111704,R-HSA-1266738,Homo sapiens,Developmental Biology
ENSG00000112110,R-HSA-3371511,Homo sapiens,HSF1 activation
ENSG00000112110,R-HSA-3371571,Homo sapiens,HSF1-dependent transactivation
ENSG00000112110,R-HSA-2262752,Homo sapiens,Cellular responses to stress
ENSG00000112110,R-HSA-3371568,Homo sapiens,Attenuation phase
ENSG00000112110,R-HSA-3371556,Homo sapiens,Cellular response to heat stress
ENSG00000112110,R-HSA-3371453,Homo sapiens,Regulation of HSF1-mediated heat shock response
ENSG00000112378,R-HSA-6803205,Homo sapiens,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
ENSG00000112378,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000112378,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000112378,R-HSA-5633008,Homo sapiens,TP53 Regulates Transcription of Cell Death Genes
ENSG00000112378,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000112715,R-HSA-2262749,Homo sapiens,Cellular response to hypoxia
ENSG00000112715,R-HSA-2262752,Homo sapiens,Cellular responses to stress
ENSG00000112715,R-HSA-1234174,Homo sapiens,Regulation of Hypoxia-inducible Factor (HIF) by oxygen
ENSG00000112715,R-HSA-1234158,Homo sapiens,Regulation of gene expression by Hypoxia-inducible Factor
ENSG00000112972,R-HSA-1655829,Homo sapiens,Regulation of cholesterol biosynthesis by SREBP (SREBF)
ENSG00000112972,R-HSA-1989781,Homo sapiens,PPARA activates gene expression
ENSG00000112972,R-HSA-535734,Homo sapiens,Fatty acid  triacylglycerol  and ketone body metabolism
ENSG00000112972,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000112972,R-HSA-2426168,Homo sapiens,Activation of gene expression by SREBF (SREBP)
ENSG00000112972,R-HSA-400206,Homo sapiens,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
ENSG00000112972,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000113161,R-HSA-1655829,Homo sapiens,Regulation of cholesterol biosynthesis by SREBP (SREBF)
ENSG00000113161,R-HSA-1989781,Homo sapiens,PPARA activates gene expression
ENSG00000113161,R-HSA-535734,Homo sapiens,Fatty acid  triacylglycerol  and ketone body metabolism
ENSG00000113161,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000113161,R-HSA-2426168,Homo sapiens,Activation of gene expression by SREBF (SREBP)
ENSG00000113161,R-HSA-400206,Homo sapiens,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
ENSG00000113161,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000113328,R-HSA-6806003,Homo sapiens,Regulation of TP53 Expression and Degradation
ENSG00000113328,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000113328,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000113328,R-HSA-6804757,Homo sapiens,Regulation of TP53 Degradation
ENSG00000113328,R-HSA-5633007,Homo sapiens,Regulation of TP53 Activity
ENSG00000113328,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000113916,R-HSA-6803205,Homo sapiens,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
ENSG00000113916,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000113916,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000113916,R-HSA-5633008,Homo sapiens,TP53 Regulates Transcription of Cell Death Genes
ENSG00000113916,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000114315,R-HSA-5663202,Homo sapiens,Diseases of signal transduction
ENSG00000114315,R-HSA-2122947,Homo sapiens,NOTCH1 Intracellular Domain Regulates Transcription
ENSG00000114315,R-HSA-1980145,Homo sapiens,Signaling by NOTCH2
ENSG00000114315,R-HSA-2894858,Homo sapiens,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer
ENSG00000114315,R-HSA-157118,Homo sapiens,Signaling by NOTCH
ENSG00000114315,R-HSA-1980143,Homo sapiens,Signaling by NOTCH1
ENSG00000114315,R-HSA-2644602,Homo sapiens,Signaling by NOTCH1 PEST Domain Mutants in Cancer
ENSG00000114315,R-HSA-162582,Homo sapiens,Signal Transduction
ENSG00000114315,R-HSA-1643685,Homo sapiens,Disease
ENSG00000114315,R-HSA-2644603,Homo sapiens,Signaling by NOTCH1 in Cancer
ENSG00000114315,R-HSA-2894862,Homo sapiens,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants
ENSG00000114315,R-HSA-2197563,Homo sapiens,NOTCH2 intracellular domain regulates transcription
ENSG00000114315,R-HSA-2644606,Homo sapiens,Constitutive Signaling by NOTCH1 PEST Domain Mutants
ENSG00000115008,R-HSA-2262752,Homo sapiens,Cellular responses to stress
ENSG00000115008,R-HSA-2559583,Homo sapiens,Cellular Senescence
ENSG00000115008,R-HSA-2559582,Homo sapiens,Senescence-Associated Secretory Phenotype (SASP)
ENSG00000115107,R-HSA-6803204,Homo sapiens,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
ENSG00000115107,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000115107,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000115107,R-HSA-5633008,Homo sapiens,TP53 Regulates Transcription of Cell Death Genes
ENSG00000115107,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000115129,R-HSA-6803205,Homo sapiens,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
ENSG00000115129,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000115129,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000115129,R-HSA-5633008,Homo sapiens,TP53 Regulates Transcription of Cell Death Genes
ENSG00000115129,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000115263,R-HSA-2980736,Homo sapiens,Peptide hormone metabolism
ENSG00000115263,R-HSA-392499,Homo sapiens,Metabolism of proteins
ENSG00000115263,R-HSA-381771,Homo sapiens,Synthesis  secretion  and inactivation of Glucagon-like Peptide-1 (GLP-1)
ENSG00000115263,R-HSA-400508,Homo sapiens,Incretin synthesis  secretion  and inactivation
ENSG00000115641,R-HSA-1989781,Homo sapiens,PPARA activates gene expression
ENSG00000115641,R-HSA-535734,Homo sapiens,Fatty acid  triacylglycerol  and ketone body metabolism
ENSG00000115641,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000115641,R-HSA-400206,Homo sapiens,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
ENSG00000115641,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000116016,R-HSA-452723,Homo sapiens,Transcriptional regulation of pluripotent stem cells
ENSG00000116016,R-HSA-1266738,Homo sapiens,Developmental Biology
ENSG00000116017,R-HSA-6804116,Homo sapiens,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
ENSG00000116017,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000116017,R-HSA-6791312,Homo sapiens,TP53 Regulates Transcription of Cell Cycle Genes
ENSG00000116017,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000116017,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000116717,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000116717,R-HSA-6791312,Homo sapiens,TP53 Regulates Transcription of Cell Cycle Genes
ENSG00000116717,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000116717,R-HSA-6804114,Homo sapiens,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest
ENSG00000116717,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000116809,R-HSA-381070,Homo sapiens,IRE1alpha activates chaperones
ENSG00000116809,R-HSA-392499,Homo sapiens,Metabolism of proteins
ENSG00000116809,R-HSA-381038,Homo sapiens,XBP1(S) activates chaperone genes
ENSG00000116809,R-HSA-381119,Homo sapiens,Unfolded Protein Response (UPR)
ENSG00000117054,R-HSA-1989781,Homo sapiens,PPARA activates gene expression
ENSG00000117054,R-HSA-535734,Homo sapiens,Fatty acid  triacylglycerol  and ketone body metabolism
ENSG00000117054,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000117054,R-HSA-400206,Homo sapiens,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
ENSG00000117054,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000117425,R-HSA-5632684,Homo sapiens,Hedgehog 'on' state
ENSG00000117425,R-HSA-162582,Homo sapiens,Signal Transduction
ENSG00000117425,R-HSA-5358351,Homo sapiens,Signaling by Hedgehog
ENSG00000117425,R-HSA-5635851,Homo sapiens,GLI proteins bind promoters of Hh responsive genes to promote transcription
ENSG00000117724,R-HSA-1640170,Homo sapiens,Cell Cycle
ENSG00000117724,R-HSA-69275,Homo sapiens,G2/M Transition
ENSG00000117724,R-HSA-453274,Homo sapiens,Mitotic G2-G2/M phases
ENSG00000117724,R-HSA-69278,Homo sapiens,Cell Cycle  Mitotic
ENSG00000117724,R-HSA-156711,Homo sapiens,Polo-like kinase mediated events
ENSG00000118137,R-HSA-1989781,Homo sapiens,PPARA activates gene expression
ENSG00000118137,R-HSA-535734,Homo sapiens,Fatty acid  triacylglycerol  and ketone body metabolism
ENSG00000118137,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000118137,R-HSA-400206,Homo sapiens,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
ENSG00000118137,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000118495,R-HSA-6804115,Homo sapiens,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain
ENSG00000118495,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000118495,R-HSA-6791312,Homo sapiens,TP53 Regulates Transcription of Cell Cycle Genes
ENSG00000118495,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000118495,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000118523,R-HSA-1989781,Homo sapiens,PPARA activates gene expression
ENSG00000118523,R-HSA-535734,Homo sapiens,Fatty acid  triacylglycerol  and ketone body metabolism
ENSG00000118523,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000118523,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000118523,R-HSA-2032785,Homo sapiens,YAP1- and WWTR1 (TAZ)-stimulated gene expression
ENSG00000118523,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000118523,R-HSA-400206,Homo sapiens,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
ENSG00000118523,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000119915,R-HSA-400253,Homo sapiens,Circadian Clock
ENSG00000119915,R-HSA-1368071,Homo sapiens,NR1D1 (REV-ERBA) represses gene expression
ENSG00000119927,R-HSA-1655829,Homo sapiens,Regulation of cholesterol biosynthesis by SREBP (SREBF)
ENSG00000119927,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000119927,R-HSA-2426168,Homo sapiens,Activation of gene expression by SREBF (SREBP)
ENSG00000119927,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000120093,R-HSA-5617472,Homo sapiens,Activation of anterior HOX genes in hindbrain development during early embryogenesis
ENSG00000120093,R-HSA-1266738,Homo sapiens,Developmental Biology
ENSG00000120093,R-HSA-5619507,Homo sapiens,Activation of HOX genes during differentiation
ENSG00000120094,R-HSA-5617472,Homo sapiens,Activation of anterior HOX genes in hindbrain development during early embryogenesis
ENSG00000120094,R-HSA-1266738,Homo sapiens,Developmental Biology
ENSG00000120094,R-HSA-5619507,Homo sapiens,Activation of HOX genes during differentiation
ENSG00000120471,R-HSA-6803204,Homo sapiens,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release
ENSG00000120471,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000120471,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000120471,R-HSA-5633008,Homo sapiens,TP53 Regulates Transcription of Cell Death Genes
ENSG00000120471,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000120694,R-HSA-3371511,Homo sapiens,HSF1 activation
ENSG00000120694,R-HSA-3371571,Homo sapiens,HSF1-dependent transactivation
ENSG00000120694,R-HSA-2262752,Homo sapiens,Cellular responses to stress
ENSG00000120694,R-HSA-3371568,Homo sapiens,Attenuation phase
ENSG00000120694,R-HSA-3371556,Homo sapiens,Cellular response to heat stress
ENSG00000120694,R-HSA-3371453,Homo sapiens,Regulation of HSF1-mediated heat shock response
ENSG00000120742,R-HSA-381070,Homo sapiens,IRE1alpha activates chaperones
ENSG00000120742,R-HSA-392499,Homo sapiens,Metabolism of proteins
ENSG00000120742,R-HSA-381038,Homo sapiens,XBP1(S) activates chaperone genes
ENSG00000120742,R-HSA-381119,Homo sapiens,Unfolded Protein Response (UPR)
ENSG00000120868,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000120868,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000120868,R-HSA-6803207,Homo sapiens,TP53 Regulates Transcription of Caspase Activators and Caspases
ENSG00000120868,R-HSA-5633008,Homo sapiens,TP53 Regulates Transcription of Cell Death Genes
ENSG00000120868,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000120889,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000120889,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000120889,R-HSA-5633008,Homo sapiens,TP53 Regulates Transcription of Cell Death Genes
ENSG00000120889,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000120889,R-HSA-6803211,Homo sapiens,TP53 Regulates Transcription of Death Receptors and Ligands
ENSG00000121380,R-HSA-6803205,Homo sapiens,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain
ENSG00000121380,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000121380,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000121380,R-HSA-5633008,Homo sapiens,TP53 Regulates Transcription of Cell Death Genes
ENSG00000121380,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000121570,R-HSA-452723,Homo sapiens,Transcriptional regulation of pluripotent stem cells
ENSG00000121570,R-HSA-1266738,Homo sapiens,Developmental Biology
ENSG00000121570,R-HSA-2892247,Homo sapiens,POU5F1 (OCT4)  SOX2  NANOG activate genes related to proliferation
ENSG00000121671,R-HSA-1368108,Homo sapiens,BMAL1:CLOCK NPAS2 activates circadian gene expression
ENSG00000121671,R-HSA-400253,Homo sapiens,Circadian Clock
ENSG00000122512,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
ENSG00000122512,R-HSA-3700989,Homo sapiens,Transcriptional Regulation by TP53
ENSG00000122512,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000122512,R-HSA-6796648,Homo sapiens,TP53 Regulates Transcription of DNA Repair Genes
ENSG00000122852,R-HSA-5683826,Homo sapiens,Surfactant metabolism
ENSG00000122852,R-HSA-392499,Homo sapiens,Metabolism of proteins
ENSG00000123095,R-HSA-1368108,Homo sapiens,BMAL1:CLOCK NPAS2 activates circadian gene expression
ENSG00000123095,R-HSA-400253,Homo sapiens,Circadian Clock
ENSG00000123689,R-HSA-1989781,Homo sapiens,PPARA activates gene expression
ENSG00000123689,R-HSA-535734,Homo sapiens,Fatty acid  triacylglycerol  and ketone body metabolism
ENSG00000123689,R-HSA-556833,Homo sapiens,Metabolism of lipids and lipoproteins
ENSG00000123689,R-HSA-400206,Homo sapiens,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
ENSG00000123689,R-HSA-1430728,Homo sapiens,Metabolism
ENSG00000124253,R-HSA-1266738,Homo sapiens,Developmental Biology
ENSG00000124253,R-HSA-381340,Homo sapiens,Transcriptional regulation of white adipocyte differentiation
ENSG00000124702,R-HSA-381070,Homo sapiens,IRE1alpha activates chaperones
ENSG00000124702,R-HSA-392499,Homo sapiens,Metabolism of proteins
ENSG00000124702,R-HSA-381038,Homo sapiens,XBP1(S) activates chaperone genes
ENSG00000124702,R-HSA-381119,Homo sapiens,Unfolded Protein Response (UPR)
ENSG00000124762,R-HSA-69895,Homo sapiens,Transcriptional  activation of  cell cycle inhibitor p21 
ENSG00000124762,R-HSA-2559586,Homo sapiens,DNA Damage/Telomere Stress Induced Senescence
ENSG00000124762,R-HSA-6791312,Homo sapiens,TP53 Regulates Transcription of Cell Cycle Genes
ENSG00000124762,R-HSA-2559583,Homo sapiens,Cellular Senescence
ENSG00000124762,R-HSA-69580,Homo sapiens,p53-Dependent G1/S DNA damage checkpoint
ENSG00000124762,R-HSA-74160,Homo sapiens,Gene Expression
ENSG00000124762,R-HSA-1640170,Homo sapiens,Cell Cycle
ENSG00000124762,R-HSA-6804116,Homo sapiens,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest
ENSG00000124762,R-HSA-69563,Homo sapiens,p53-Dependent G1 DNA Damage Response
ENSG00000124762,R-HSA-2559584,Homo sapiens,Formation of Senescence-Associated Heterochromatin Foci (SAHF)
ENSG00000124762,R-HSA-2262752,Homo sapiens,Cellular responses to stress
ENSG00000124762,R-HSA-212436,Homo sapiens,Generic Transcription Pathway
